
==> Dump Arguments:
pruning method: intermittent
visible gpus: 7
sensitivity analysis: OFF
overall pruning ratio: 0.2
stage: 1

0
0

==> Setting params:
batch_size : 600
test_batch_size : 600
epochs : 500
lr_epochs : 500
lr : 0.0001
momentum : 0.9
weight_decay : 0.0001
no_cuda : False
seed : 1
log_interval : 100
arch : HAR
pretrained : saved_models/intermittent/HAR/stage_0.pth.tar
evaluate : False
retrain : False
prune : intermittent
prune_shape : vector
prune_target : None
stage : 1
debug : -1
candidates_pruning_ratios : [0.0, 0.0, 0.0, 0.0]
gpus : [0]
visible_gpus : 7
learning_rate_list : [0.0001]
sa : True
sen_ana : False
overall_pruning_ratio : 0.2
cuda : False
====================

Download HAR dataset ...
Download HAR dataset ...
HAR_CNN(
  (conv1): Conv2d(9, 18, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv1): ReLU()
  (pool1): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (conv2): Conv2d(18, 36, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv2): ReLU()
  (pool2): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (conv3): Conv2d(36, 72, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv3): ReLU()
  (pool3): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (ip1): Linear(in_features=1152, out_features=6, bias=True)
)
==> Start pruning ...
[4608, 3840, 3264, 412]
===> Starting Simulated Annealing...
[Iter 0] cur_temp: 100.00 | stop_temp: 20.00 | Loss: -inf | Best perf: -inf[Iter 1] cur_temp: 90.00 | stop_temp: 20.00 | Loss: -2.0052 | Best perf: -2.0052[Iter 2] cur_temp: 81.00 | stop_temp: 20.00 | Loss: -2.8899 | Best perf: -2.0052[Iter 3] cur_temp: 72.90 | stop_temp: 20.00 | Loss: -2.0465 | Best perf: -2.0052[Iter 4] cur_temp: 65.61 | stop_temp: 20.00 | Loss: -1.9127 | Best perf: -1.9127[Iter 5] cur_temp: 59.05 | stop_temp: 20.00 | Loss: -3.9799 | Best perf: -1.9127[Iter 6] cur_temp: 53.14 | stop_temp: 20.00 | Loss: -2.7649 | Best perf: -1.9127[Iter 7] cur_temp: 47.83 | stop_temp: 20.00 | Loss: -2.8899 | Best perf: -1.9127[Iter 8] cur_temp: 43.05 | stop_temp: 20.00 | Loss: -2.1346 | Best perf: -1.9127[Iter 9] cur_temp: 38.74 | stop_temp: 20.00 | Loss: -2.8899 | Best perf: -1.9127[Iter 10] cur_temp: 34.87 | stop_temp: 20.00 | Loss: -2.8899 | Best perf: -1.9127[Iter 11] cur_temp: 31.38 | stop_temp: 20.00 | Loss: -3.0397 | Best perf: -1.9127[Iter 12] cur_temp: 28.24 | stop_temp: 20.00 | Loss: -3.0412 | Best perf: -1.9127[Iter 13] cur_temp: 25.42 | stop_temp: 20.00 | Loss: -2.8899 | Best perf: -1.9127[Iter 14] cur_temp: 22.88 | stop_temp: 20.00 | Loss: -2.6278 | Best perf: -1.9127[Iter 15] cur_temp: 20.59 | stop_temp: 20.00 | Loss: -3.3637 | Best perf: -1.9127
------------------------------------------------------------------
- Intermittent-aware weight pruning info:
- Layer 0:        108 /        324 (33.3%) weights are pruned
- Layer 1:        648 /       1296 (50.0%) weights are pruned
- Layer 2:       2808 /       5184 (54.2%) weights are pruned
- Layer 3:        800 /       6912 (11.6%) weights are pruned
- Total  :       4364 /      13716 (31.8%) weights are pruned
------------------------------------------------------------------

[Epoch: 1| Loss: 1.0804| Accuracy: 65.08| Best Accuracy: 65.08]
[Epoch: 235| Loss: 0.2361| Accuracy: 91.96| Best Accuracy: 91.96]
[Epoch: 236| Loss: 0.2361| Accuracy: 91.96| Best Accuracy: 91.96]
[Epoch: 237| Loss: 0.2361| Accuracy: 91.96| Best Accuracy: 91.96]
[Epoch: 238| Loss: 0.2361| Accuracy: 91.96| Best Accuracy: 91.96]
[Epoch: 239| Loss: 0.2361| Accuracy: 91.96| Best Accuracy: 91.96]
[Epoch: 240| Loss: 0.2361| Accuracy: 91.96| Best Accuracy: 91.96]
[Epoch: 241| Loss: 0.2361| Accuracy: 91.99| Best Accuracy: 91.99]
[Epoch: 242| Loss: 0.2361| Accuracy: 91.99| Best Accuracy: 91.99]
[Epoch: 243| Loss: 0.2361| Accuracy: 91.99| Best Accuracy: 91.99]
[Epoch: 244| Loss: 0.2361| Accuracy: 91.99| Best Accuracy: 91.99]
[Epoch: 245| Loss: 0.2361| Accuracy: 92.03| Best Accuracy: 92.03]
[Epoch: 246| Loss: 0.2361| Accuracy: 92.03| Best Accuracy: 92.03]
[Epoch: 247| Loss: 0.2362| Accuracy: 92.03| Best Accuracy: 92.03]
[Epoch: 248| Loss: 0.2362| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 249| Loss: 0.2362| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 250| Loss: 0.2362| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 251| Loss: 0.2362| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 252| Loss: 0.2363| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 253| Loss: 0.2363| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 254| Loss: 0.2363| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 255| Loss: 0.2363| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 256| Loss: 0.2364| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 257| Loss: 0.2364| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 258| Loss: 0.2364| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 259| Loss: 0.2364| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 260| Loss: 0.2365| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 261| Loss: 0.2365| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 262| Loss: 0.2365| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 263| Loss: 0.2365| Accuracy: 92.09| Best Accuracy: 92.09]
[Epoch: 264| Loss: 0.2366| Accuracy: 92.09| Best Accuracy: 92.09]
[Epoch: 265| Loss: 0.2366| Accuracy: 92.09| Best Accuracy: 92.09]
[Epoch: 266| Loss: 0.2366| Accuracy: 92.13| Best Accuracy: 92.13]
[Epoch: 267| Loss: 0.2366| Accuracy: 92.13| Best Accuracy: 92.13]
[Epoch: 268| Loss: 0.2366| Accuracy: 92.13| Best Accuracy: 92.13]
[Epoch: 269| Loss: 0.2367| Accuracy: 92.13| Best Accuracy: 92.13]
[Epoch: 270| Loss: 0.2367| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 271| Loss: 0.2367| Accuracy: 92.20| Best Accuracy: 92.20]
[Epoch: 272| Loss: 0.2367| Accuracy: 92.23| Best Accuracy: 92.23]
[Epoch: 273| Loss: 0.2367| Accuracy: 92.23| Best Accuracy: 92.23]
[Epoch: 274| Loss: 0.2367| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 275| Loss: 0.2367| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 276| Loss: 0.2367| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 277| Loss: 0.2367| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 278| Loss: 0.2368| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 279| Loss: 0.2368| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 280| Loss: 0.2368| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 281| Loss: 0.2368| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 282| Loss: 0.2368| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 283| Loss: 0.2369| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 284| Loss: 0.2369| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 285| Loss: 0.2369| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 286| Loss: 0.2369| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 287| Loss: 0.2369| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 288| Loss: 0.2370| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 289| Loss: 0.2370| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 290| Loss: 0.2370| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 291| Loss: 0.2370| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 292| Loss: 0.2371| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 293| Loss: 0.2371| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 294| Loss: 0.2371| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 295| Loss: 0.2371| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 296| Loss: 0.2372| Accuracy: 92.13| Best Accuracy: 92.26]
[Epoch: 297| Loss: 0.2372| Accuracy: 92.13| Best Accuracy: 92.26]
[Epoch: 298| Loss: 0.2373| Accuracy: 92.13| Best Accuracy: 92.26]
[Epoch: 299| Loss: 0.2373| Accuracy: 92.13| Best Accuracy: 92.26]
[Epoch: 300| Loss: 0.2373| Accuracy: 92.06| Best Accuracy: 92.26]
[Epoch: 301| Loss: 0.2374| Accuracy: 92.06| Best Accuracy: 92.26]
[Epoch: 302| Loss: 0.2374| Accuracy: 92.06| Best Accuracy: 92.26]
[Epoch: 303| Loss: 0.2375| Accuracy: 92.06| Best Accuracy: 92.26]
[Epoch: 304| Loss: 0.2375| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 305| Loss: 0.2376| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 306| Loss: 0.2376| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 307| Loss: 0.2377| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 308| Loss: 0.2377| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 309| Loss: 0.2377| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 310| Loss: 0.2378| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 311| Loss: 0.2378| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 312| Loss: 0.2379| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 313| Loss: 0.2379| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 314| Loss: 0.2380| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 315| Loss: 0.2380| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 316| Loss: 0.2381| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 317| Loss: 0.2381| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 318| Loss: 0.2382| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 319| Loss: 0.2382| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 320| Loss: 0.2382| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 321| Loss: 0.2383| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 322| Loss: 0.2383| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 323| Loss: 0.2384| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 324| Loss: 0.2384| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 325| Loss: 0.2385| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 326| Loss: 0.2385| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 327| Loss: 0.2386| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 328| Loss: 0.2386| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 329| Loss: 0.2386| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 330| Loss: 0.2387| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 331| Loss: 0.2387| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 332| Loss: 0.2388| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 333| Loss: 0.2388| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 334| Loss: 0.2389| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 335| Loss: 0.2389| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 336| Loss: 0.2389| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 337| Loss: 0.2390| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 338| Loss: 0.2390| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 339| Loss: 0.2391| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 340| Loss: 0.2392| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 341| Loss: 0.2392| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 342| Loss: 0.2393| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 343| Loss: 0.2393| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 344| Loss: 0.2394| Accuracy: 92.13| Best Accuracy: 92.26]
[Epoch: 345| Loss: 0.2395| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 346| Loss: 0.2395| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 347| Loss: 0.2396| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 348| Loss: 0.2397| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 349| Loss: 0.2397| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 350| Loss: 0.2398| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 351| Loss: 0.2399| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 352| Loss: 0.2400| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 353| Loss: 0.2401| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 354| Loss: 0.2401| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 355| Loss: 0.2402| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 356| Loss: 0.2403| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 357| Loss: 0.2404| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 358| Loss: 0.2405| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 359| Loss: 0.2406| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 360| Loss: 0.2407| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 361| Loss: 0.2408| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 362| Loss: 0.2408| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 363| Loss: 0.2409| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 364| Loss: 0.2410| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 365| Loss: 0.2411| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 366| Loss: 0.2412| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 367| Loss: 0.2413| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 368| Loss: 0.2414| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 369| Loss: 0.2415| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 370| Loss: 0.2417| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 371| Loss: 0.2418| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 372| Loss: 0.2419| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 373| Loss: 0.2420| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 374| Loss: 0.2421| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 375| Loss: 0.2422| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 376| Loss: 0.2423| Accuracy: 92.16| Best Accuracy: 92.26]
[Epoch: 377| Loss: 0.2424| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 378| Loss: 0.2426| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 379| Loss: 0.2427| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 380| Loss: 0.2428| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 381| Loss: 0.2429| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 382| Loss: 0.2430| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 383| Loss: 0.2431| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 384| Loss: 0.2432| Accuracy: 92.20| Best Accuracy: 92.26]
[Epoch: 385| Loss: 0.2433| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 386| Loss: 0.2435| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 387| Loss: 0.2436| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 388| Loss: 0.2437| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 389| Loss: 0.2438| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 390| Loss: 0.2439| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 391| Loss: 0.2440| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 392| Loss: 0.2441| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 393| Loss: 0.2442| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 394| Loss: 0.2443| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 395| Loss: 0.2444| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 396| Loss: 0.2445| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 397| Loss: 0.2446| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 398| Loss: 0.2448| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 399| Loss: 0.2449| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 400| Loss: 0.2450| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 401| Loss: 0.2451| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 402| Loss: 0.2452| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 403| Loss: 0.2453| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 404| Loss: 0.2454| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 405| Loss: 0.2455| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 406| Loss: 0.2456| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 407| Loss: 0.2457| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 408| Loss: 0.2458| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 409| Loss: 0.2460| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 410| Loss: 0.2461| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 411| Loss: 0.2462| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 412| Loss: 0.2463| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 413| Loss: 0.2465| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 414| Loss: 0.2466| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 415| Loss: 0.2467| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 416| Loss: 0.2468| Accuracy: 92.30| Best Accuracy: 92.33]
[Epoch: 417| Loss: 0.2469| Accuracy: 92.30| Best Accuracy: 92.33]
[Epoch: 418| Loss: 0.2471| Accuracy: 92.30| Best Accuracy: 92.33]
[Epoch: 419| Loss: 0.2472| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 420| Loss: 0.2473| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 421| Loss: 0.2474| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 422| Loss: 0.2475| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 423| Loss: 0.2476| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 424| Loss: 0.2478| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 425| Loss: 0.2479| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 426| Loss: 0.2480| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 427| Loss: 0.2481| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 428| Loss: 0.2483| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 429| Loss: 0.2484| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 430| Loss: 0.2485| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 431| Loss: 0.2486| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 432| Loss: 0.2487| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 433| Loss: 0.2489| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 434| Loss: 0.2490| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 435| Loss: 0.2491| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 436| Loss: 0.2492| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 437| Loss: 0.2493| Accuracy: 92.40| Best Accuracy: 92.40]
[Epoch: 438| Loss: 0.2494| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 439| Loss: 0.2496| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 440| Loss: 0.2497| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 441| Loss: 0.2498| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 442| Loss: 0.2499| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 443| Loss: 0.2500| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 444| Loss: 0.2501| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 445| Loss: 0.2502| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 446| Loss: 0.2504| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 447| Loss: 0.2505| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 448| Loss: 0.2506| Accuracy: 92.47| Best Accuracy: 92.47]
[Epoch: 449| Loss: 0.2507| Accuracy: 92.47| Best Accuracy: 92.47]
[Epoch: 450| Loss: 0.2508| Accuracy: 92.47| Best Accuracy: 92.47]
[Epoch: 451| Loss: 0.2510| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 452| Loss: 0.2511| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 453| Loss: 0.2512| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 454| Loss: 0.2513| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 455| Loss: 0.2514| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 456| Loss: 0.2515| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 457| Loss: 0.2516| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 458| Loss: 0.2518| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 459| Loss: 0.2519| Accuracy: 92.60| Best Accuracy: 92.60]
[Epoch: 460| Loss: 0.2520| Accuracy: 92.60| Best Accuracy: 92.60]
[Epoch: 461| Loss: 0.2521| Accuracy: 92.60| Best Accuracy: 92.60]
[Epoch: 462| Loss: 0.2522| Accuracy: 92.60| Best Accuracy: 92.60]
[Epoch: 463| Loss: 0.2523| Accuracy: 92.60| Best Accuracy: 92.60]
[Epoch: 464| Loss: 0.2524| Accuracy: 92.60| Best Accuracy: 92.60]
[Epoch: 465| Loss: 0.2525| Accuracy: 92.60| Best Accuracy: 92.60]
[Epoch: 466| Loss: 0.2527| Accuracy: 92.60| Best Accuracy: 92.60]
[Epoch: 467| Loss: 0.2528| Accuracy: 92.60| Best Accuracy: 92.60]
[Epoch: 468| Loss: 0.2529| Accuracy: 92.64| Best Accuracy: 92.64]
[Epoch: 469| Loss: 0.2530| Accuracy: 92.64| Best Accuracy: 92.64]
[Epoch: 470| Loss: 0.2531| Accuracy: 92.64| Best Accuracy: 92.64]
[Epoch: 471| Loss: 0.2532| Accuracy: 92.60| Best Accuracy: 92.64]
[Epoch: 472| Loss: 0.2534| Accuracy: 92.60| Best Accuracy: 92.64]
[Epoch: 473| Loss: 0.2535| Accuracy: 92.64| Best Accuracy: 92.64]
[Epoch: 474| Loss: 0.2536| Accuracy: 92.64| Best Accuracy: 92.64]
[Epoch: 475| Loss: 0.2537| Accuracy: 92.64| Best Accuracy: 92.64]
[Epoch: 476| Loss: 0.2538| Accuracy: 92.64| Best Accuracy: 92.64]
[Epoch: 477| Loss: 0.2540| Accuracy: 92.64| Best Accuracy: 92.64]
[Epoch: 478| Loss: 0.2541| Accuracy: 92.67| Best Accuracy: 92.67]
[Epoch: 479| Loss: 0.2542| Accuracy: 92.67| Best Accuracy: 92.67]
[Epoch: 480| Loss: 0.2543| Accuracy: 92.67| Best Accuracy: 92.67]
[Epoch: 481| Loss: 0.2544| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 482| Loss: 0.2546| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 483| Loss: 0.2547| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 484| Loss: 0.2548| Accuracy: 92.74| Best Accuracy: 92.74]
[Epoch: 485| Loss: 0.2550| Accuracy: 92.74| Best Accuracy: 92.74]
[Epoch: 486| Loss: 0.2551| Accuracy: 92.74| Best Accuracy: 92.74]
[Epoch: 487| Loss: 0.2552| Accuracy: 92.74| Best Accuracy: 92.74]
[Epoch: 488| Loss: 0.2553| Accuracy: 92.74| Best Accuracy: 92.74]
[Epoch: 489| Loss: 0.2555| Accuracy: 92.74| Best Accuracy: 92.74]
[Epoch: 490| Loss: 0.2556| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 491| Loss: 0.2557| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 492| Loss: 0.2558| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 493| Loss: 0.2560| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 494| Loss: 0.2561| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 495| Loss: 0.2562| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 496| Loss: 0.2564| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 497| Loss: 0.2565| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 498| Loss: 0.2566| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 499| Loss: 0.2567| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 500| Loss: 0.2569| Accuracy: 92.77| Best Accuracy: 92.77]
